ORDER_NO,PRIME_LINE_NO,SUB_LINE_NO,SHIPMENT_NO,SHIPMENT_LINE_KEY,SHIPMENT_KEY,TRACKING_NO,CONTAINER_NO,ITEM_ID,ENTERPRISE_CODE,QUANTITY,DOCUMENT_TYPE
341512999085,5,1,721466155,202405310757268145592065,202405310757268145592067,1Z9740X41248871262,K12871551,8113549,PK,1,0001
341682766942,2,1,723234672,202406181818239058554775,202406181818239058554776,1ZW412051259727614,90654544,2729353,PK,2,0001
341662446622,1,1,723068210,202406171227198988724879,202406171227198988724883,1Z977E410342584049,T02019189,6318667,RJ,1,0001
341672810205,2,1,723230326,202406181805489057928021,202406181805489057928027,1ZW5R9031263911433,90643912,9799611,PK,1,0001
341693423350,1,1,723185890,202406180857229033633987,202406180857229033633991,1Z4X525A0368531008,T02041290,9858821,PB,1,0001
341693423350,1,1,723185890,202406180857229033633987,202406180857229033633991,1Z4X525A0368531008,T02041290,9858821,PB,1,0001
341402475436,1,9000,723142550,202406172334339012627883,202406172334339012627885,1ZW5R9031263962638,90661052,6026594,WE,6,0001
340822529228,3,1,715268935,202403242352084721898625,202403242352084721898629,1ZW5R9031256631562,87535091,1244661,WS,1,0001
341213490772,3,1,718866188,202405021804046745697601,202405021804046745697602,1ZW459701259923344,88968630,7024049,WE,1,0001
341213490772,3,1,718866188,202405021804046745697601,202405021804046745697602,1ZW459701259923344,88968630,7024049,WE,2,0001
341213490772,3,1,718866188,202405021804046745697601,202405021804046745697602,1ZW459701259923344,88968630,7024049,WE,1,0001
341673102826,1,1,723126740,202406171937259007130199,202406171937259007130208,1ZW459701264153907,90620167,1202819,PT,1,0001
341452162017,3,1,720904102,202405250538277845744656,202405250538277845744660,1ZW459701262241066,89813837,160864,WS,3,0001
341223709443,2,1,718797371,202405020233416710357191,202405020233416710357193,1ZW5R9031259582208,88976826,2491389,WS,1,0001
341453173120,8,9002,720958900,202405262334427914651683,202405262334427914651686,1ZW412051257793912,89812755,7584897,WS,6,0001
341523462453,1,9000,723192930,202406181025249038084459,202406181025249038084460,1Z96X1671232014040,T01876249,8845702,WE,2,0001
341303001778,5,9011,723786123,202406242014529370976114,202406242014529370976116,1ZB37H791201255418,A00486932,9630398,WE,2,0001
341303001778,5,9011,723786123,202406242014529370976114,202406242014529370976116,1ZB37H791201255418,A00486932,9630398,WE,1,0001
340972788087,1,9001,723073727,202406171251598989920016,202406171251598989920017,1Z9740X41249069771,K12959502,7103553,WE,2,0001
340972788087,1,9001,723073727,202406171251598989920016,202406171251598989920017,1Z9740X41249069771,K12959502,7103553,WE,1,0001
341643864737,2,1,722775670,202406131611438814556338,202406131611438814556341,1Z4E67641250787233,90552502,7323743,PB,1,0001
340913268223,1,1,716047584,202404012127565099940128,202404012127565099940129,1Z4X525A1268018592,T01354511,5548909,PB,1,0001
340913268223,1,1,716047584,202404012127565099940128,202404012127565099940129,1Z4X525A1268018592,T01354511,5548909,PB,1,0001
340832767701,3,1,715510257,202403262346554824708247,202403262346554824708249,1ZW459700257171125,87561334,2937373,WS,1,0001
340670900349,4,9001,717050509,202404120142155619863010,202404120142155619863012,1Z8222V21219623937,W12729318,860446,WE,32,0001
340670900349,4,9001,717050509,202404120142155619863010,202404120142155619863012,1Z8222V21219623937,W12729318,860446,WE,20,0001
341373271871,2,1,720132577,202405161901307428453365,202405161901307428453371,1ZW5R9031361202719,89454297,9981534,MG,1,0001
340673259073,1,9002,716298617,202404032336025220223440,202404032336025220223441,1Z08686A0327872784,shp04477619,2466082,RJ,1,0001
340673259073,1,9002,716298617,202404032336025220223440,202404032336025220223441,1Z08686A0327872784,shp04477619,2466082,RJ,1,0001
341622990701,5,1,722772798,202406131602338814207095,202406131602338814207106,1Z4E67641203617013,90493655,57928,PB,2,0001
341632713713,1,9000,723216772,202406181352129049001568,202406181352129049001572,1Z08686A0328320341,SHP04523553,9233711,RJ,3,0001
341632713713,1,9000,723216772,202406181352129049001568,202406181352129049001572,1Z08686A0328320341,SHP04523553,9233711,RJ,9,0001
341312488339,1,9001,719810438,202405131922317262700894,202405131922317262700902,1ZW459701261283728,89303230,7992777,PB,1,0001
341652065101,2,1,722898288,202406141704038871722843,202406141704038871722844,1Z4E67641250789508,90565321,3628777,PB,2,0001
341653334217,2,9001,723122703,202406171850329005853496,202406171850329005853497,1Z977E411242585521,T02019545,5302512,RJ,1,0001
341653334217,2,9001,723122703,202406171850329005853496,202406171850329005853497,1Z977E411242585521,T02019545,5302512,RJ,7,0001
341633497316,1,9001,723316521,202406190952179093309136,202406190952179093309137,1Z08686A0328324114,SHP04523941,7764805,RJ,1,0001
341633497316,1,9001,723316521,202406190952179093309136,202406190952179093309137,1Z08686A0328324114,SHP04523941,7764805,RJ,2,0001
341633497316,1,9001,723316521,202406190952179093309136,202406190952179093309137,1Z08686A0328324114,SHP04523941,7764805,RJ,3,0001
341692411208,1,9001,723173817,202406180651259028869112,202406180651259028869113,1Z9740X41250862393,K12966881,5404957,WE,2,0001
340742360977,1,1,714491235,202403152107034293106437,202403152107034293106440,1Z4E6764YW49353606,87142036,3336679,PB,4,0001
341492826753,1,1,721409864,202405301713418111532071,202405301713418111532088,1ZW412051258247055,89983938,4028976,RJ,1,0001
341333166344,5,1,719834809,202405132251237266847001,202405132251237266847020,1ZW459701261297277,89364567,8885779,WS,1,0001
341682863236,2,1,723108770,202406171805419003888130,202406171805419003888132,1ZW41205YW59715404,90648357,1726095,WS,1,0001
341682037153,1,1,723200426,202406181123059041324420,202406181123059041324431,1Z9740X40349092986,K12964880,3251524,PT,1,0001
341682037153,1,1,723200426,202406181123059041324420,202406181123059041324431,1Z9740X40349092986,K12964880,3251524,PT,1,0001
340870921848,1,1,717050661,202404120143145619896771,202404120143145619896772,1Z8222V20389581636,W12764286,6319783,WE,59,0001
340870921848,1,1,717050661,202404120143145619896771,202404120143145619896772,1Z8222V20389581636,W12764286,6319783,WE,70,0001
341642667438,4,9003,722897596,202406141701338871582850,202406141701338871582852,1Z4E67641289533096,90564920,166150,PB,2,0001
341652500610,1,1,723276766,202406182147419066138510,202406182147419066138511,1ZB3504C1201003282,A00493784,9689488,PB,38,0001
340852271972,2,9000,715496183,202403261852394818513835,202403261852394818513836,1Z4X525A1267973687,T01316044,3683732,WE,4,0001
340852271972,2,9000,715496183,202403261852394818513835,202403261852394818513836,1Z4X525A1267973687,T01316044,3683732,WE,1,0001
340852271972,2,9000,715496183,202403261852394818513835,202403261852394818513836,1Z4X525A1267973687,T01316044,3683732,WE,3,0001
341633497316,1,9000,723333793,202406191302479102808783,202406191302479102808784,1Z08686A0328326658,SHP04524206,4638220,RJ,1,0001
341633497316,1,9000,723333793,202406191302479102808783,202406191302479102808784,1Z08686A0328326658,SHP04524206,4638220,RJ,2,0001
341633497316,1,9000,723333793,202406191302479102808783,202406191302479102808784,1Z08686A0328326658,SHP04524206,4638220,RJ,3,0001
341632713713,1,9000,723216775,202406181352159048985675,202406181352159048985676,1Z08686A0328320350,SHP04523554,9233711,RJ,3,0001
341632713713,1,9000,723216775,202406181352159048985675,202406181352159048985676,1Z08686A0328320350,SHP04523554,9233711,RJ,9,0001
341693798439,1,1,723175490,202406180658379029049059,202406180658379029049060,1Z9740X41204621686,K12966858,1941220,PB,3,0001
341652383702,3,9000,723085475,202406171451508995608658,202406171451508995608659,1Z4X525A0368513162,T02026827,7936671,WE,1,0001
341652383702,3,9000,723085475,202406171451508995608658,202406171451508995608659,1Z4X525A0368513162,T02026827,7936671,WE,1,0001
340952417780,9,1,716420779,202404042343525272066484,202404042343525272066498,1ZW459701257820342,87972200,7790968,WS,1,0001
341312030974,2,1,719812886,202405131927327262863876,202405131927327262863878,1ZW412051256745976,89319448,6687285,MG,1,0001
341493939761,3,1,721265361,202405291704138056295249,202405291704138056295254,1Z4E67641250647661,89949757,6823620,PB,1,0001
340870921848,1,1,717051334,202404120150465620356817,202404120150465620356818,1Z8222V20353227167,W12764269,6319783,WE,59,0001
340870921848,1,1,717051334,202404120150465620356817,202404120150465620356818,1Z8222V20353227167,W12764269,6319783,WE,70,0001
341143417507,1,9002,718271285,202404251716006361142641,202404251716006361142650,1Z4E67641288919672,88642580,7156387,PB,1,0001
340772341749,3,9000,723138462,202406172132019010161276,202406172132019010161282,1ZW5R9031263962361,90660972,6026594,WE,2,0001
340603636812,2,1,713073843,202403011858253620652179,202403011858253620652181,1Z4E67641287757063,86491368,9823942,PB,4,0001
341543326001,3,1,721721322,202406031758398298687739,202406031758398298687742,1Z4E67641250701173,90110068,5174244,PB,1,0001
341693840751,1,1,723291219,202406190431469081245939,202406190431469081245942,1ZW459701264262174,90661534,5432368,PT,1,0001
340663778884,1,1,713829467,202403092133483994717872,202403092133483994717874,1ZW412051252163469,86879193,6054720,WS,1,0001
340632980025,1,1,713264100,202403041749113744378226,202403041749113744378229,1ZW412051251844707,86638417,2279437,WE,2,0001
340783037104,5,1,714820850,202403192141534476168039,202403192141534476168042,1ZW459701256479732,87323575,8163101,PK,1,0001
341593266404,1,1,723229034,202406181802259057809241,202406181802259057809242,1ZW5R9031263853238,90618689,9515700,PK,1,0001
341483166748,1,9000,721270068,202405291721258057122091,202405291721258057122093,1ZW459701262455264,89932719,1377160,WS,3,0001
341622257416,1,1,723122827,202406171851259005868179,202406171851259005868180,1Z977E411223908799,T02038621,1243409,PK,1,0001
341473817656,2,1,721024187,202405280351597966872061,202405280351597966872063,1ZW412051257945990,89870611,2099577,PB,3,0001
340773004247,1,1,714664507,202403181836274415113510,202403181836274415113511,1ZW459701256361260,87259053,1469185,PK,2,0001
340742471907,2,1,714405060,202403150729194261811401,202403150729194261811403,1Z9740X41203216278,K12422613,3007055,PB,1,0001
341333494589,2,1,719918331,202405141731107316609650,202405141731107316609652,1ZW5R9031260927799,89379425,8217198,PB,4,0001
341563140753,2,1,721999519,202406052131268415733444,202406052131268415733447,1ZW45970YW63140441,90299194,6824242,PB,1,0001
341152896575,9,1,718401224,202404261823436437407739,202404261823436437407740,1ZW45970YW59507394,88761419,2883239,WS,1,0001
341673079487,2,1,723096875,202406171726029001667664,202406171726029001667681,1ZW412051259605273,90610719,1696030,PT,2,0001
340713424455,1,1,714137578,202403122019314131504679,202403122019314131504680,1ZW459700256088825,87016063,841174,WE,1,0001
341432733143,8,1,721301826,202405291839208060956803,202405291839208060956806,1ZB3504C1200599089,A00424551,7380640,PB,1,0001
341432733143,12,1,720688810,202405230436107734085488,202405230436107734085493,1ZW412051257611153,89746346,940375,PB,2,0001
341653325199,4,1,722898665,202406141705238871745951,202406141705238871745953,1Z4E67641203631837,90569187,5378611,PB,1,0001
341692023276,1,1,723174942,202406180656149028989929,202406180656149028989931,1Z9740X41204620150,K12967402,8920778,PB,1,0001
341692023276,1,1,723174942,202406180656149028989929,202406180656149028989931,1Z9740X41204620150,K12967402,8920778,PB,1,0001
341612091262,1,9000,723219509,202406181420309050324521,202406181420309050324525,1Z9740X40349097098,K12965101,5750666,PT,1,0001
341312488339,1,9000,719810438,202405131922317262700893,202405131922317262700902,1ZW459701261283728,89303230,807287,PB,1,0001
341653912061,1,1,722898905,202406141706218871766358,202406141706218871766361,1Z4E67641250791782,90567413,7909770,PB,1,0001
341473348496,2,1,723195822,202406181044149039122312,202406181044149039122313,1Z977E411273990669,T01816007,4177537,PB,1,0001
340483652368,1,1,720063600,202405160612127395394215,202405160612127395394216,1Z977E410323711302,T01684419,2867452,WE,1,0001
340952237147,2,1,716417025,202404042148565269906974,202404042148565269906976,1ZW459701257830555,87974366,1020165,PB,1,0001
341303518631,2,1,719778878,202405131444177252434116,202405131444177252434117,1Z9740X51225902662,W13029574,7586083,WE,1,0001
341653272284,2,1,722898368,202406141704228871698287,202406141704228871698293,1Z4E67641289535076,90565461,4923855,PB,2,0001
341693564179,1,1,723174216,202406180653149028923345,202406180653149028923346,1Z9740X41249101761,K12966409,9070203,PB,1,0001
340582872354,4,1,713371658,202403051626293790146912,202403051626293790146913,1Z4X525A1267889957,T01179143,1243409,PK,1,0001
341570036093,7,1,722095470,202406061742018462479123,202406061742018462479124,1ZW459701263253417,90331961,8983806,PB,1,0001
341692289265,1,1,723175854,202406180700249029180390,202406180700249029180424,1Z9740X40349094500,K12966797,5686103,PT,1,0001
340832267579,1,1,715368426,202403251913454764366824,202403251913454764366836,1ZW5R9031256675195,87560561,1874489,PK,2,0001
341442066534,7,1,720750777,202405231659307765359308,202405231659307765359309,1Z4E67641203406741,89766610,87447,PB,2,0001
341662946324,1,1,723113354,202406171820129004542674,202406171820129004542686,1Z4E67641203638965,90639353,4957185,PB,1,0001
341633413826,2,1,722773558,202406131604488814253724,202406131604488814253728,1Z4E67641203621366,90532591,8044736,PB,1,0001
341273357259,3,1,719385192,202405081307277022069935,202405081307277022069936,1ZX1506X1226795076,W13008267,7154060,WE,1,0001
341253133274,1,1,719096064,202405060510256893105608,202405060510256893105610,1Z9740X41248430103,K12707663,5844936,PT,1,0001
341182132728,1,1,718635962,202404301136096625206695,202404301136096625206697,1Z96X1671231967291,T01554958,2561554,WE,1,0001
341542839236,3,1,721824795,202406041254108342020760,202406041254108342020763,1Z977E410342503377,T01894070,1603012,WE,1,0001
341613035656,1,9001,722797164,202406131752478818764479,202406131752478818764480,1Z4X525A1268489888,T01992662,9850402,WE,2,0001
341673576318,6,1,723114046,202406171822239004603330,202406171822239004603332,1Z4E67641203636065,90637483,8558402,PB,2,0001
341313431213,5,1,719817016,202405131938107263286052,202405131938107263286054,1ZW5R9031260878539,89334900,7574992,PK,1,0001
340853464865,7,1,715394326,202403252136164769012060,202403252136164769012065,1ZW412051253372928,87617710,8951892,WS,4,0001
340592252001,1,1,712954141,202402291841073567971489,202402291841073567971493,1ZW45970YW55243426,86475052,8478028,WS,1,0001
341373218229,1,1,720576406,202405220544047683358124,202405220544047683358126,1Z9740X51204051817,W13085973,6318667,RJ,1,0001
340623344298,8,1,713241597,202403041628173740917278,202403041628173740917284,1Z4E67641249080650,86619690,4070712,PB,1,0001
341533015655,5,1,721690407,202406031337568288838031,202406031337568288838032,1ZX174841201888861,W13220183,4390230,WE,1,0001
341653493401,5,9000,723123073,202406171852339005893289,202406171852339005893290,1Z977E410323894571,T02019715,5302512,RJ,1,0001
341462259357,1,1,723195789,202406181044089039107037,202406181044089039107038,1Z977E411273996761,T01812488,5677021,PB,1,0001
341643418013,1,1,723118330,202406171837119005259589,202406171837119005259590,1ZB37H661201048407,A00487441,3556952,PB,1,0001
341043033974,4,1,717307535,202404151718055784457286,202404151718055784457287,1Z4E67641202871446,88301420,1862199,PB,2,0001
340943145110,1,1,716296605,202404032150235218115971,202404032150235218115974,1ZW459701257775080,87945387,9385401,PB,1,0001
341093427951,1,1,717746038,202404191325056008038021,202404191325056008038029,1ZX174841276787160,W12863393,5217561,WE,1,0001
340843307455,9,9003,715312923,202403251058494744786038,202403251058494744786040,1Z4X525A1234639798,T01309584,6182356,PB,1,0001
341382120606,1,1,722112981,202406061930438466536722,202406061930438466536751,1ZB3504C1200744653,A00452740,4809057,PB,1,0001
341672490149,2,1,723134372,202406172057439009229694,202406172057439009229695,1Z4X525A0301853741,T02033036,3913314,WE,1,0001
341673227581,1,1,723114497,202406171823499004645337,202406171823499004645342,1Z4E67641203642012,90640616,785526,PB,3,0001
341533742175,1,1,721678253,202406031105428282405119,202406031105428282405121,1ZY0351V1205321092,90134081,6564292,PB,1,0001
341382711990,7,1,720243955,202405172056497483950116,202405172056497483950120,1Z4X525A0301659738,T01712616,6982366,PB,1,0001
340653852269,1,1,713623504,202403071723453903183536,202403071723453903183537,1Z4X525A1201270238,T01205516,295072,PB,1,0001
340623968690,2,1,713243657,202403041635313741248591,202403041635313741248592,1Z4E67641249069100,86615040,6084543,PB,1,0001
341002034914,2,1,717172093,202404131116335688640269,202404131116335688640274,1ZW412051254384548,88168784,8280192,WE,1,0001
340593748528,3,1,713202428,202403041115083728044199,202403041115083728044202,1Z9740X40347593297,K12346705,3645606,WE,1,0001
340723325858,1,1,714321001,202403141638234232516369,202403141638234232516372,1ZW459701256082580,87064149,8588457,WS,1,0001
340633778808,2,1,713404981,202403051940533797735385,202403051940533797735387,1ZW459700255520500,86638053,1386481,WE,1,0001
341273618205,1,1,719433587,202405081925317037294450,202405081925317037294452,1Z447E1F1219978581,89193000,6733462,PB,1,0001
341453228825,3,1,721076535,202405281222347985985165,202405281222347985985166,1Z8222V20353315713,W13158600,2628011,PB,1,0001
341262182247,3,1,722544054,202406112001548707042021,202406112001548707042026,1ZW459700263686424,90488060,9047974,WS,1,0001
340703661967,2,1,713955815,202403111754114066438106,202403111754114066438107,1Z4E67641288003455,86949769,9174198,PB,2,0001
340583962386,2,1,712924154,202402291443323558907940,202402291443323558907941,1Z4X525A0367881767,T01165791,7554265,PB,1,0001
341043550142,1,9000,717325684,202404151815445786999813,202404151815445786999823,1ZW412051254645408,88286428,2686643,WS,2,0001
341192401196,4,1,718515127,202404291131416569380368,202404291131416569380369,1Z977E5F1275163832,88852964,1927811,PB,1,0001
340853992584,1,1,715410668,202403260411044782003416,202403260411044782003417,1ZW412051253417951,87632412,4300752,WS,1,0001
340952019701,1,9000,716571194,202404072341155400093795,202404072341155400093796,1ZW5R9031257586557,87996372,8801334,WS,2,0001
340613967462,1,1,713385944,202403051835223794979739,202403051835223794979740,1ZW459701255612259,86601340,8852688,WE,1,0001
341073462564,1,1,717512174,202404170845485872707240,202404170845485872707241,1Z9740X41248211528,K12608147,9567112,PB,1,0001
341643378357,1,9000,722774127,202406131606318814340782,202406131606318814340788,1Z4E67641289527003,90532979,5123718,PB,2,0001
340983797259,1,9000,718409296,202404262045126441835148,202404262045126441835151,1Z4X525A1234914883,T01537380,199125,WE,1,0001
340800985210,1,1,715433173,202403260942124793801267,202403260942124793801317,1Z8222V21289541055,W12627745,2861393,WE,1,0001
341473753695,2,1,721263067,202405291613308054223505,202405291613308054223506,1Z4X525A1201719941,T01806882,5072408,RJ,1,0001
340913345823,2,1,716037001,202404011803555096380097,202404011803555096380098,1Z977E411223565276,T01356116,5144490,RJ,1,0001
341292957840,1,1,719647874,202405101744047138480424,202405101744047138480427,1ZW41205YW56285867,89254712,3903403,PK,1,0001
341033128743,1,1,717263572,202404150931325766452984,202404150931325766452987,1Z977E5F1275139949,88324735,9946921,PT,1,0001
341213925488,1,1,718712066,202405010549506663190767,202405010549506663190769,1Z9740X51225897973,W12949487,5947188,RJ,1,0001
340833518517,1,1,718989821,202405031852296800024557,202405031852296800024558,1ZB37H791200325773,A00377810,2881381,PB,1,0001
341542289945,1,1,723080120,202406171338498992332379,202406171338498992332380,1Z9740X41250850799,K12963297,4013110,PB,1,0001
341632555890,1,1,722924973,202406142132428880570711,202406142132428880570747,1ZW5R9031263688864,90564276,2970830,WS,1,0001
340803089234,2,1,715091540,202403220432434601430809,202403220432434601430817,1ZW459701256649496,87418962,6867847,PK,1,0001
341583012149,2,1,722148844,202406070434328483898242,202406070434328483898244,1ZW459701263270256,90349563,2039429,PT,1,0001
341463353324,1,1,723195724,202406181043549039112315,202406181043549039112324,1Z977E411242471617,T01812252,6225786,RJ,2,0001
341683481012,1,1,723130267,202406171949069007614468,202406171949069007614469,1ZW412051259723485,90652829,8419858,WE,3,0001
341183078888,45,1,719304848,202405071854276980743374,202405071854276980743375,1Z4X525A1234977315,T01618821,2618135,WE,2,0001
341682503204,1,9001,723185781,202406180856559033619738,202406180856559033619739,1Z4X525A1268524599,T02034622,2389701,WE,3,0001
341633497316,1,9000,723575826,202406211352149218704506,202406211352149218704507,1Z08686A0328340856,SHP04525665,4638220,RJ,1,0001
341633497316,1,9000,723575826,202406211352149218704506,202406211352149218704507,1Z08686A0328340856,SHP04525665,4638220,RJ,2,0001
341633497316,1,9000,723575826,202406211352149218704506,202406211352149218704507,1Z08686A0328340856,SHP04525665,4638220,RJ,3,0001
341542183726,4,1,721720869,202406031757418298664450,202406031757418298664452,1Z4E67641289447215,90110101,4321437,PB,1,0001
340870921848,1,1,717051903,202404120207515621117679,202404120207515621117680,1Z8222V20353227194,W12764257,6319783,WE,59,0001
340870921848,1,1,717051903,202404120207515621117679,202404120207515621117680,1Z8222V20353227194,W12764257,6319783,WE,70,0001
340712155605,1,1,714255175,202403141105534216664847,202403141105534216664855,1ZW45970YW56075544,87061278,8818556,WE,1,0001
341683910143,1,1,723233851,202406181816209058493439,202406181816209058493447,1ZW459701264218776,90645582,9515700,PK,1,0001
341532297643,2,1,722223731,202406071907288518262053,202406071907288518262055,1ZB37H661200885666,A00459349,1394852,WE,1,0001
341042497261,1,1,717441601,202404161700555837927900,202404161700555837927925,1ZW412051254653122,88288353,1171380,RJ,4,0001
340852271972,2,9000,715496131,202403261851444818478770,202403261851444818478771,1Z4X525A1234648402,T01316029,3683732,WE,4,0001
340852271972,2,9000,715496131,202403261851444818478770,202403261851444818478771,1Z4X525A1234648402,T01316029,3683732,WE,1,0001
340852271972,2,9000,715496131,202403261851444818478770,202403261851444818478771,1Z4X525A1234648402,T01316029,3683732,WE,3,0001
341633035272,3,1,722772841,202406131602428814197463,202406131602428814197464,1Z4E67641203618585,90494226,6412397,PB,2,0001
340973045842,1,1,717050909,202404120144515619967649,202404120144515619967650,1Z8222V20353229165,W12770511,5522544,PB,1,0001
340653639906,1,9001,714075991,202403121255234112778371,202403121255234112778372,1Z08686A0327784030,SHP04468527,2318452,RJ,3,0001
340662748250,2,1,713907594,202403111049364049956522,202403111049364049956523,1Z8222V21289474306,86861806,4170331,PK,1,0001
341062665995,1,9001,717532709,202404171228365883388628,202404171228365883388635,1Z8222V21289601187,W12833260,9619029,WE,1,0001
340883657496,1,1,715862777,202403300247144990832947,202403300247144990832949,1Z4E67641202565714,87711988,3348139,PB,1,0001
341683772766,1,1,723231483,202406181809209058056226,202406181809209058056231,1ZW412051259698576,90643789,9515700,PK,1,0001
340993283886,3,9000,717087400,202404121050585640442565,202404121050585640442567,1Z08686A0327957559,SHP04486263,2045421,RJ,1,0001
340993283886,3,9000,717087400,202404121050585640442565,202404121050585640442567,1Z08686A0327957559,SHP04486263,2045421,RJ,1,0001
341683258444,1,1,723231776,202406181810109058104464,202406181810109058104466,1ZW459701264216410,90644650,5139665,PK,1,0001
341603189174,1,1,722294443,202406100446348608525787,202406100446358608525789,1ZW5R903YW63020834,90401833,6210524,WS,1,0001
341603491380,1,1,722641036,202406121830408765058250,202406121830408765058255,1ZB3504C1200861080,A00477828,7087806,WE,1,0001
341693761098,1,1,723173844,202406180651329028878319,202406180651329028878320,1Z9740X41249091380,K12963483,8331578,PB,1,0001
341402525925,1,1,720382630,202405201614597601330166,202405201614597601330167,1Z4E67641250534087,89544800,5330384,PB,1,0001
340612036319,1,9001,713103585,202403012335083627534791,202403012335083627534792,1Z4E67641249054634,86572931,5366635,PB,1,0001
341472008612,2,9000,723195529,202406181043119039067840,202406181043119039067842,1Z977E411223779732,T01815081,4805607,PB,1,0001
341362897066,1,9000,720234961,202405171815097480209267,202405171815097480209271,1Z4X525A0368307877,T01693747,2750682,WE,1,0001
341033793033,1,1,717431894,202404161633305835936923,202404161633305835936926,1Z4E67641288705018,88292229,9691559,PB,2,0001
341662888898,1,9000,722932794,202406142333168883127844,202406142333168883127845,1ZW412051259556371,90591753,8690364,WS,2,0001
341542870439,1,1,721898093,202406042332018364074997,202406042332018364075001,1ZW459701262964599,90124626,396135,MG,1,0001
341343476147,1,1,719921374,202405141737457316919180,202405141737457316919182,1ZW5R9031260992352,89386443,5674211,WS,1,0001
341212590457,3,1,718959221,202405031549096792955021,202405031549096792955023,1Z4X525A0368247423,T01568959,2485757,PB,1,0001
341573789573,1,1,722067649,202406061212198450193574,202406061212198450193578,1Z8222V21289695041,W13257146,1404133,PB,1,0001
341483838361,1,1,721586598,202406011454168211028093,202406011454168211028095,1ZB37H661200751756,A00442517,1246652,PB,1,0001
341373612363,1,1,720577179,202405220545347683489153,202405220545347683489171,1Z9740X51225905847,W13085923,2515669,RJ,1,0001
341403056722,5,1,720453739,202405210551307629540020,202405210551307629540021,1Z96X1671257043409,T01727937,1378779,WE,1,0001
341683913675,1,1,723114899,202406171824539004678348,202406171824539004678349,1Z4X525A0368518818,T02033669,2721725,PB,1,0001
341683913675,1,1,723114899,202406171824539004678348,202406171824539004678349,1Z4X525A0368518818,T02033669,2721725,PB,1,0001
341532985452,2,1,721963688,202406051702258406662274,202406051702258406662277,1ZW412051258534271,90127846,2362412,PK,1,0001
341652629567,1,1,722909453,202406141747258874061244,202406141747258874061245,1ZW5R9031263714076,90572518,6897637,PK,1,0001
340953569076,1,1,716475311,202404051705465313597849,202404051705465313597853,1Z4E67641288561674,87979843,2109900,PB,1,0001
340922302799,18,1,716383329,202404041714265262494202,202404041714265262494203,1ZW5R9031257367687,87884636,2820621,RJ,2,0001
340653577122,1,1,717689391,202404181838245959789431,202404181838245959789433,1ZW412050254912816,88431754,7549868,PB,1,0001
341382623443,1,1,720403455,202405201851457606974940,202405201851457606974942,1ZW5R9031261366527,89515827,4929847,RJ,2,0001
333633596015,2,1,716454077,202404051210385302135404,202404051210385302135406,1Z9740X40303519753,K12546550,1852529,WS,1,0001
340582070934,1,9001,712996736,202403010441023586811026,202403010441023586811027,1ZX174841201759910,W12483740,3615219,WE,1,0001
340472223551,1,1,715849409,202403291912564977097632,202403291912564977097634,1Z4E67640349703726,87732704,2669954,PB,1,0001
340163127673,9,1,717699680,202404182147505966838771,202404182147505966838772,1ZW5R9030258530963,88432915,9807266,WS,3,0001
341462924406,1,1,721043505,202405280555577970096592,202405280555577970096593,1ZW5R9031262000811,89876046,373268,WS,1,0001
341622719563,1,1,722506406,202406111711178699604623,202406111711178699604626,1Z4E67641250770974,90458571,7848557,PB,2,0001
341482204086,2,9001,721534029,202405311805518173432736,202405311805518173432737,1Z4X525A1235111908,T01854667,6327687,WE,1,0001
340762929206,3,1,714638096,202403181728214412006848,202403181728214412006851,1Z4E67641249420434,87251278,7819141,PB,1,0001
341643685017,2,1,723091747,202406171707509000813956,202406171707509000813958,1ZW5R9031263783993,90596927,3797456,RJ,3,0001
341653365856,1,1,722822646,202406132101078824133271,202406132101078824133273,1ZW41205YW59465452,90563135,3821601,WS,1,0001
341003340518,5,9000,720109705,202405161715017423121440,202405161715017423121451,1Z4E67641250489476,89443617,4805649,PB,2,0001
341193538939,6,1,718682306,202404301906066643588037,202404301906066643588039,1Z8FA5671253016771,88895756,3501361,RJ,1,0001
341293525638,2,1,719634717,202405101656337136174769,202405101656357136175165,1ZW459701260980815,89281530,1641062,MG,1,0001
341663321170,1,9001,723174629,202406180654589028957693,202406180654589028957694,1Z9740X41249091399,K12963764,6442601,WE,1,0001
340702229592,1,9000,715670655,202403280550484891176830,202403280550484891176831,1Z9740X40347965420,K12507095,4614987,WE,1,0001
341433486717,2,1,721043218,202405280554017970041941,202405280554017970041944,1ZB37H661200614234,A00423176,7463871,PB,1,0001
341003279716,3,1,716837735,202404100440025518190720,202404100440025518190721,1ZW412051254331336,88140176,4673220,PT,1,0001
341653484970,4,1,723164152,202406180401459023536771,202406180401459023536774,1ZW5R9031263785160,90597232,6598497,RJ,6,0001
340602609760,3,9003,713069239,202403011843363620021589,202403011843363620021591,1ZW5R9031255017657,86532470,383966,WS,4,0001
340692613235,1,1,714137495,202403122019094131492632,202403122019094131492636,1ZW459700256088656,86931031,3114831,WS,1,0001
341423571064,1,9001,722444930,202406110712208670795544,202406110712208670795545,1Z08686A0328280902,SHP04519451,8654783,RJ,2,0001
341213445057,3,1,718708229,202405010444046661072453,202405010444046661072454,1ZW459701259852519,88910577,5345494,PK,2,0001
341653334217,2,9001,723122714,202406171850379005853848,202406171850379005853849,1Z977E411223897417,T02019548,5302512,RJ,1,0001
